Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	input resistance	resting membrane potential	spike threshold	spike amplitude	spike half-width	membrane time constant	AHP amplitude	spike width	cell capacitance	AHP duration	rheobase	firing frequency	sag ratio	adaptation ratio	fast AHP amplitude	spike peak	maximum firing rate	spontaneous firing rate	other	FI slope	first spike latency	slow AHP amplitude	spike max rise slope	ADP amplitude	sag amplitude	spike max decay slope	spike rise time	spike decay time	fast AHP duration	access resistance	cell diameter	slow AHP duration	medium AHP amplitude	cell surface area	medium AHP duration	ADP duration
501	Normal electrical properties of hippocampal neurons modelling early Huntington disease pathogenesis.	17291464	2007	Cobb SR	79970	22662.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Unreported		22.0	81.55			NaCl  124 mM (ACSF; NaCl (87 mM), NaHCO3 (25 mM), KCl (2.5 mM), MgSO4 (7 mM), NaH2PO4 (1.25 mM), Glucose (25 mM), CaCl2 (0.5 mM))	5.0	7.0	0.5	237.25	214.5	2.5		.Patch pipettes were selected to have tip resistances of between 7 and 8 MΩ and filled with a solution containing NaCl (9 mM), KCl (17.5 mM), KCH3SO4 (122.5 mM), MgCl2 (1 mM), EGTA (0.2 mM), Hepes (10 mM), GTP–Na (0.3 mM), ATP–Mg (3 mM)	5.0	4.0		9.3	28.5	140.0		131.0	-73.0	-46.8	73.86	1.707	20.62	1.76				50.0								16.85				109.0			-45.6										
502	Normal electrical properties of hippocampal neurons modelling early Huntington disease pathogenesis.	17291464	2007	Cobb SR	79970	22662.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Unreported		22.0	697.6			NaCl  124 mM (ACSF; NaCl (87 mM), NaHCO3 (25 mM), KCl (2.5 mM), MgSO4 (7 mM), NaH2PO4 (1.25 mM), Glucose (25 mM), CaCl2 (0.5 mM))	5.0	7.0	0.5	237.25	214.5	2.5		.Patch pipettes were selected to have tip resistances of between 7 and 8 MΩ and filled with a solution containing NaCl (9 mM), KCl (17.5 mM), KCH3SO4 (122.5 mM), MgCl2 (1 mM), EGTA (0.2 mM), Hepes (10 mM), GTP–Na (0.3 mM), ATP–Mg (3 mM)	5.0	4.0		9.3	28.5	140.0		108.1	-69.9	-48.8	65.9	2.11	15.14	3.12				40.0								6.15				100.7			-43.6										
554	Differences in striatal spiny neuron action potentials between the spontaneously hypertensive and Wistar-Kyoto rat strains.	17320302	2007	Reynolds JN	82338	24453.0	Neostriatum medium spiny neuron		Striatum	True	Rats	Wistar	Sharp	in vivo	Unreported		36.5	75.6	372.0										made with 1 M potassium acetate-filled microelectrodes (70–120 MΩ resistance) pulled from 3.0 mm diameter glass capillaries (Harvard Apparatus, Edenbridge, UK	5.0					1000.0		38.9	-83.9	-52.1	74.8	0.63		11.5				720.0							1.6			72.7															
870	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2226.0	Medial vestibular nucleus neuron	medial vestibular nucleus glutamatergic or glycinergic neuron	Medulla	True	Mice	Thy1-YFP	Patch-clamp	in vitro	Unreported		34.0	21.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			107.0		-50.7		0.19		19.6	0.52									353.0			158.0			521.0			444.0										
871	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2226.0	Medial vestibular nucleus neuron	medial vestibular nucleus gabaergic neuron	Medulla	True	Mice	GIN	Patch-clamp	in vitro	Unreported		34.0	21.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			269.0		-45.3		0.36		26.2	0.82									154.0			206.0			345.0			224.0										
872	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2226.0	Medial vestibular nucleus neuron	medial vestibular nucleus glutamatergic or glycinergic neuron	Medulla	True	Mice	Thy1-YFP	Patch-clamp	in vitro	Unreported		23.0	25.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			114.0		-48.6		0.28		19.2	0.68									307.0			134.0			450.0			340.0										
873	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2226.0	Medial vestibular nucleus neuron	medial vestibular nucleus gabaergic neuron	Medulla	True	Mice	GIN	Patch-clamp	in vitro	Unreported		23.0	25.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			400.0		-47.1		0.42		23.3	0.96									118.0			203.0			328.0			202.0										
877	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2227.0	Medial vestibular nucleus neuron	medial vestibular nucleus glutamatergic neuron	Medulla	True	Mice	Thy1-YFP	Patch-clamp	in vitro	Unreported		34.0	21.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			46.0		-50.9		0.2		19.9	0.52									398.0			98.0			536.0			472.0										
878	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2227.0	Medial vestibular nucleus neuron	medial vestibular nucleus glycinergic neuron	Medulla	True	Mice	Thy1-YFP	Patch-clamp	in vitro	Unreported		34.0	21.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			67.0		-50.1		0.21		20.2	0.53									355.0			134.0			494.0			445.0										
879	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2227.0	Medial vestibular nucleus neuron	medial vestibular nucleus non-glycinergic neuron	Medulla	True	Mice	GIN	Patch-clamp	in vitro	Unreported		34.0	21.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			248.0				0.33		27.0	0.78									145.0			202.0			341.0			255.0										
880	Transgenic mouse lines subdivide medial vestibular nucleus neurons into discrete, neurochemically distinct populations.	17329429	2007	du Lac S	25307	2227.0	Medial vestibular nucleus neuron	medial vestibular nucleus glycinergic neuron	Medulla	True	Mice	GIN	Patch-clamp	in vitro	Unreported		34.0	21.0			ACSF contained (in mm) 124 NaCl, 26 NaHCO3, 5 KCl, 1.3 MgCl2, 2.5 CaCl2, 1 NaH2PO4, and 11 dextrose.	0.0	1.3	2.5	151.0	136.6	5.0		Electrodes were filled with an internal solution containing (in mm) 140 K gluconate, 10 HEPES, 8 NaCl, 0.1 EGTA, 2 MgATP, 0.3 Na2GTP, and, in some cells, 0.1% biocytin (Sigma, St. Louis, MO).	4.0	2.0		8.6	8.0			230.0				0.32		23.8	0.73									169.0			185.0			340.0			259.0										
748	Prostaglandin E2 depresses solitary tract-mediated synaptic transmission in the nucleus tractus solitarius.	17367942	2007	Weinreich D	83889	25595.0	Nucleus of the solitary tract intrinsic cell	Nucleus Tractus Solitarius Neurons	Medulla	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		32.0	16.7332005307			Coronal slices were kept in a holding chamber that contained artificial cerebrospinal fluid (aCSF) composed of (mM): 124 NaCl, 25 NaHCO3, 1.2 NaH2PO4, 3 KCl, 2 MgSO4, 2 CaCl2, and 15 glucose. The pH and osmolarity were adjusted to 7.2–7.4, and 305 mOsm, respectively. The aCSF continuously bubbled with 95% O2–5% CO2	5.0	2.0	2.0	150.2	131.0	3.0		The intracellular recording solution contained (in mM): 144 D-gluconic acid potassium salt, 2 NaCl, 2 MgCl2, 10 EGTA, 10 Hepes, 0.2 GTP and 3 ATP, pH 7.2 (310 mOsm).	4.0	2.0		2.0	6.0	144.0	7.2	540.0		-25.0				6.0	1.1			44.0					64.0																				
598	Firing properties of GABAergic versus non-GABAergic vestibular nucleus neurons conferred by a differential balance of potassium currents.	17392422	2007	du Lac S	34032	382.0	Medial vestibular nucleus neuron	Medial vestibular nucleus GABAergic neurons 	Medulla	True	Mice	C57BL, Mice, Transgenic	Patch-clamp	in vitro	Corrected	15.0	22.0				 Tyrode's solution (in mM: 150 NaCl, 3.5 KCa, 2 CaCl2, 1 MgCl2, 10 HEPES, 10 glucose).	5.0	1.0	2.0	150.0	156.0	3.5		Borosilicate pipettes (2-4 MΩ) were filled with a KMeSO4-based intracellular solution (in mM: 140 KMeSO4, 8 NaCl, 10 HEPES, 0.02 EGTA, 2 Mg2-ATP, 0.3 Na2-GTP, and 14 Tris-creatine PO4).	5.0	2.0		8.6	8.0	140.0		1685.0		-49.1	70.3	0.88		35.4		7.2							36.2		10.5	0.47				218.0			107.0				9.8						
599	Firing properties of GABAergic versus non-GABAergic vestibular nucleus neurons conferred by a differential balance of potassium currents.	17392422	2007	du Lac S	34032	382.0	Medial vestibular nucleus neuron	Medial vestibular nucleus non-GABAergic neurons expressing Thy1	Medulla	True	Mice	C57BL, Mice, Transgenic	Patch-clamp	in vitro	Corrected	15.0	22.0				 Tyrode's solution (in mM: 150 NaCl, 3.5 KCa, 2 CaCl2, 1 MgCl2, 10 HEPES, 10 glucose).	5.0	1.0	2.0	150.0	156.0	3.5		Borosilicate pipettes (2-4 MΩ) were filled with a KMeSO4-based intracellular solution (in mM: 140 KMeSO4, 8 NaCl, 10 HEPES, 0.02 EGTA, 2 Mg2-ATP, 0.3 Na2-GTP, and 14 Tris-creatine PO4).	5.0	2.0		8.6	8.0	140.0		1626.0		-50.5	73.2	0.69		33.3		8.0							37.8		13.9	0.96				263.0			142.0				8.1						
89	Sensory experience alters cortical connectivity and synaptic function site specifically.	17392462	2007	Finnerty GT	36170	2217.0	Neocortex pyramidal cell layer 2-3		Isocortex	True	Rats		Patch-clamp	in vitro	Unreported		36.5	42.4264068712			The rat's brain was cooled rapidly by transcardial perfusion with ice-cold dissection buffer comprising the following (in mm): 108 choline-Cl, 3 KCl, 26 NaHCO3, 1.25 NaHPO4, 25 d-glucose, 3 Na pyruvate, 2 CaCl2, and 1 MgCl2 (bubbled with 95%O2/5%CO2).	4.0	1.0	2.0	27.25	117.0	3.0		Recording pipettes (4–7 MΩ) contained the following: 130 mm KMeSO4, 8 mm NaCl, 2 mm KH2PO4, 2 mm d-glucose, 10 mm HEPES, 1 mm Alexa Fluor 488 (AF488) or 1 mm Alexa Fluor 568 (AF568) (Invitrogen, Carlsbad, CA), and 3 mg/ml biocytin.	4.0			8.0	8.0	132.0		59.0	-76.0				14.1					300.0																									
530	Differential contribution of kainate receptors to excitatory postsynaptic currents in superficial layer neurons of the rat medial entorhinal cortex.	17395391	2007	Wilcox KS	78843	21735.0	Medial entorhinal cortex layer II stellate cell	Stellate-like “Sag” neurons in layer II of medial entorhinal cortex	Hippocampal formation	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		22.0	38.7298334621	150.0		) and brains were rapidly removed and placed in ice-cold (4 °C) oxygenated Ringer’s solution (95% O2/5% CO2) containing (in mM): sucrose (125.0), KCl (3.0), Na2PO4 (1.2), MgSO4 (2.0), NaHCO3 (26.0), glucose (10.0), and CaCl2 (2.0) (Barton et al., 2004; Otto et al., 2006).	5.0	2.0	2.0	28.4	7.0	3.0		The internal solution for patch pipettes included (in mM): K-gluconate (140), Hepes (10.0), EGTA (1.0), CaCl2 (0.5), and glucose (10.0).	5.0		0.5		1.0	140.0		28.2	-55.1	-44.5	71.5	1.8	16.7	2.0						0.442						50.1																	
532	Differential contribution of kainate receptors to excitatory postsynaptic currents in superficial layer neurons of the rat medial entorhinal cortex.	17395391	2007	Wilcox KS	78843	21735.0	Medial entorhinal cortex layer III pyramidal cell	"Pyramidal like ""Sag"" neurons in layer III of mEC"	Hippocampal formation	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		22.0	38.7298334621	150.0		) and brains were rapidly removed and placed in ice-cold (4 °C) oxygenated Ringer’s solution (95% O2/5% CO2) containing (in mM): sucrose (125.0), KCl (3.0), Na2PO4 (1.2), MgSO4 (2.0), NaHCO3 (26.0), glucose (10.0), and CaCl2 (2.0) (Barton et al., 2004; Otto et al., 2006).	5.0	2.0	2.0	28.4	7.0	3.0		The internal solution for patch pipettes included (in mM): K-gluconate (140), Hepes (10.0), EGTA (1.0), CaCl2 (0.5), and glucose (10.0).	5.0		0.5		1.0	140.0		103.4	-60.9	-40.3	73.7	2.0	18.2							0.043						109.2																	
531	Differential contribution of kainate receptors to excitatory postsynaptic currents in superficial layer neurons of the rat medial entorhinal cortex.	17395391	2007	Wilcox KS	78843	21735.0	Other	Medial entorhinal cortex layer 2/3 cell with Intermediate Sag		True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		22.0	38.7298334621	150.0		) and brains were rapidly removed and placed in ice-cold (4 °C) oxygenated Ringer’s solution (95% O2/5% CO2) containing (in mM): sucrose (125.0), KCl (3.0), Na2PO4 (1.2), MgSO4 (2.0), NaHCO3 (26.0), glucose (10.0), and CaCl2 (2.0) (Barton et al., 2004; Otto et al., 2006).	5.0	2.0	2.0	28.4	7.0	3.0		The internal solution for patch pipettes included (in mM): K-gluconate (140), Hepes (10.0), EGTA (1.0), CaCl2 (0.5), and glucose (10.0).	5.0		0.5		1.0	140.0		39.1	-58.8	-38.2	75.1	1.8	19.8	5.9						0.278						55.1																	
784	Postnatal alterations of the inhibitory synaptic responses recorded from cortical pyramidal neurons in the Lis1/sLis1 mutant mouse.	17433713	2007	Geijo-Barrientos E	81078	23476.0	Neocortex pyramidal cell layer 2-3	Layer 2/3 frontal and parietal cortex pyramidal neurons	Isocortex	True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Not corrected		33.0	7.0			Briefly, animals were killed by cervical dislocation, decapitated, and brains quickly excised and submerged in ice-cold extracellular solution (composition in mM: 124 NaCl, 2.5 KCl, 26 NaHCO3, 2 CaCl2, 1 MgCl2, 1.25 NaH2PO4, 10 glucose; pH 7.4 when saturated with 95% O2 + 5% CO2). 	5.0	1.0	2.0	151.25	132.5	2.5	7.4	 Patch pipettes were made from borosilicate glass (1.5 mm outer diameter, 0.86 mm inner diameter) and had a resistance of 3–5 MΩ when filled with the intracellular solution (composition in mM: 135 KCl, 10 EGTA, 10 HEPES, 2 MgCl2, 4 Mg-ATP, 0.4 Na-GTP; pH 7.2 adjusted with KOH; 285–295 mosM).	5.0	6.0		0.4	139.0	135.0	7.2	467.0	-60.6		66.2	1.77		17.0																													
785	Postnatal alterations of the inhibitory synaptic responses recorded from cortical pyramidal neurons in the Lis1/sLis1 mutant mouse.	17433713	2007	Geijo-Barrientos E	81078	23476.0	Neocortex pyramidal cell layer 2-3	Layer 2/3 frontal and parietal cortex pyramidal neurons	Isocortex	True	Mice	Mouse, Transgenic	Patch-clamp	in vitro	Not corrected		33.0	30.0			Briefly, animals were killed by cervical dislocation, decapitated, and brains quickly excised and submerged in ice-cold extracellular solution (composition in mM: 124 NaCl, 2.5 KCl, 26 NaHCO3, 2 CaCl2, 1 MgCl2, 1.25 NaH2PO4, 10 glucose; pH 7.4 when saturated with 95% O2 + 5% CO2). 	5.0	1.0	2.0	151.25	132.5	2.5	7.4	 Patch pipettes were made from borosilicate glass (1.5 mm outer diameter, 0.86 mm inner diameter) and had a resistance of 3–5 MΩ when filled with the intracellular solution (composition in mM: 135 KCl, 10 EGTA, 10 HEPES, 2 MgCl2, 4 Mg-ATP, 0.4 Na-GTP; pH 7.2 adjusted with KOH; 285–295 mosM).	5.0	6.0		0.4	139.0	135.0	7.2	156.0	-65.4		78.4	1.02		12.6																													
504	Membrane properties and synaptic connectivity of fast-spiking interneurons in rat ventral striatum.	17459351	2007	Pennartz CM	80110	22770.0	Neostriatum gabaergic interneuron	Ventral striatum fast spiking gabaergic interneuron	Striatum	True	Rats	Wistar	Patch-clamp	in vitro	Corrected	3.0	32.0	26.2678510731			The composition of ACSF was (in mM): NaCl 124, KCl 3.5, NaH2PO4 1, CaCl2 2.5, NaHCO3 26, MgSO4 1.3, d-glucose 10, saturated with 95% O2, 5% O2 (pH 7.3). The AMPA-receptor antagonist NBQX (5 μM; 2,3-dioxo-6-nitro-1,2,3,4-tetrahydrobenzo [f]quinoxaline-7-sulfonamide disodium salt; Tocris Cookson, UK) was added to the ACSF at the beginning of experiments.	5.0	1.3	2.5	155.0	132.5	3.5	7.3	Patch-clamp pipettes (5–7 MΩ) contained the following solution (in mM): K-gluconate 60, KCl 58, HEPES 10, EGTA 0.5, MgCl2 1, Na2-ATP 2, Na3-GTP 0.3, Na2-phosphocreatine 20, leupeptin 0.1, biocytin 26 (Sigma; solution was adjusted to pH 7.2 with KOH).	5.0	1.0		84.9	60.0	118.0	7.2	226.0	-67.0	-33.0	38.0	1.0		11.6																93.0					3.0								
503	Membrane properties and synaptic connectivity of fast-spiking interneurons in rat ventral striatum.	17459351	2007	Pennartz CM	80110	22770.0	Nucleus accumbens medium spiny neuron	Ventral Striatum Medium spiny neuron	Striatum	True	Rats	Wistar	Patch-clamp	in vitro	Corrected	3.0	32.0	26.2678510731			The composition of ACSF was (in mM): NaCl 124, KCl 3.5, NaH2PO4 1, CaCl2 2.5, NaHCO3 26, MgSO4 1.3, d-glucose 10, saturated with 95% O2, 5% O2 (pH 7.3). The AMPA-receptor antagonist NBQX (5 μM; 2,3-dioxo-6-nitro-1,2,3,4-tetrahydrobenzo [f]quinoxaline-7-sulfonamide disodium salt; Tocris Cookson, UK) was added to the ACSF at the beginning of experiments.	5.0	1.3	2.5	155.0	132.5	3.5	7.3	Patch-clamp pipettes (5–7 MΩ) contained the following solution (in mM): K-gluconate 60, KCl 58, HEPES 10, EGTA 0.5, MgCl2 1, Na2-ATP 2, Na3-GTP 0.3, Na2-phosphocreatine 20, leupeptin 0.1, biocytin 26 (Sigma; solution was adjusted to pH 7.2 with KOH).	5.0	1.0		84.9	60.0	118.0	7.2	207.0	-76.0	-36.0	50.0	1.6		6.3																109.0					33.0								
309	Heterogeneity of firing properties among rat thalamic reticular nucleus neurons.	17463035	2007	Cox CL	42364	9856.0	Thalamic reticular nucleus cell	Dorsal thalamic reticular nucleus atypical burst GABA containing inhibitory cell	Thalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		30.0	16.7332005307			Individual slices were then transferred to a recording chamber, and continuously superfused with oxygenated physiological saline at 30°C. The physiological solution contained (mm): 126.0 NaCl, 2.5 KCl, 2.0 MgCl2, 2.0 CaCl2, 1.25 NaH2PO4, 26.0 NaHCO3, and 10.0 glucose. This solution was gassed with 95% O2–5% CO2 to a final pH of 7.4.	5.0	2.0	2.0	153.25	136.5	2.5	7.4	Recording pipettes were pulled from 1.5 mm outer diameter capillary tubing and had tip resistances of 3–6 MΩ when filled with the following intracellular solution containing (mm): 117.0 potassium gluconate, 13.0 KCl, 1.0 MgCl2, 0.07 CaCl2, 0.1 EGTA, 10.0 Hepes, 2.0 Na2-ATP, 0.4 Na-GTP, and 0.3% biocytin. The pH was adjusted to 7.3 and osmolarity was adjusted to 290–300 mosmol l−1	5.0	1.0	0.07	4.4	15.14	130.0	7.3	330.0	-69.9		92.5	1.29							226.2																								
310	Heterogeneity of firing properties among rat thalamic reticular nucleus neurons.	17463035	2007	Cox CL	42364	9856.0	Thalamic reticular nucleus cell	Ventral thalamic reticular nucleus typical burst GABA containing inhibitory cell	Thalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		30.0	16.7332005307			Individual slices were then transferred to a recording chamber, and continuously superfused with oxygenated physiological saline at 30°C. The physiological solution contained (mm): 126.0 NaCl, 2.5 KCl, 2.0 MgCl2, 2.0 CaCl2, 1.25 NaH2PO4, 26.0 NaHCO3, and 10.0 glucose. This solution was gassed with 95% O2–5% CO2 to a final pH of 7.4.	5.0	2.0	2.0	153.25	136.5	2.5	7.4	Recording pipettes were pulled from 1.5 mm outer diameter capillary tubing and had tip resistances of 3–6 MΩ when filled with the following intracellular solution containing (mm): 117.0 potassium gluconate, 13.0 KCl, 1.0 MgCl2, 0.07 CaCl2, 0.1 EGTA, 10.0 Hepes, 2.0 Na2-ATP, 0.4 Na-GTP, and 0.3% biocytin. The pH was adjusted to 7.3 and osmolarity was adjusted to 290–300 mosmol l−1	5.0	1.0	0.07	4.4	15.14	130.0	7.3	226.0	-70.0		88.9	0.69							124.7																								
