"","input.resistance","resting.membrane.potential","spike.threshold","spike.amplitude","spike.half.width","membrane.time.constant","AHP.amplitude","spike.width","cell.capacitance","AHP.duration","rheobase","firing.frequency","adaptation.ratio","sag.ratio","fast.AHP.amplitude","spike.peak","maximum.firing.rate","other","spontaneous.firing.rate","FI.slope","first.spike.latency","slow.AHP.amplitude","spike.max.rise.slope","ADP.amplitude","sag.amplitude","spike.max.decay.slope","spike.rise.time","fast.AHP.duration","spike.decay.time","access.resistance","slow.AHP.duration","cell.diameter","medium.AHP.amplitude","medium.AHP.duration","ADP.duration","cell.surface.area","Species","Strain","ElectrodeType","PrepType","JxnPotential","JxnOffset","RecTemp","AnimalAge","AnimalWeight","ExternalSolution","InternalSolution","NeuronName","key"
"596","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","1","1","1","Other",596
"597","0","0","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","1","0","1","1","Hippocampus CA1 pyramidal cell",597
"598","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Hippocampus CA1 pyramidal cell",598
"599","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Other",599
"600","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Olfactory bulb (main) external tufted cell",600
"601","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Olfactory bulb (main) periglomerular cell",601
"602","1","1","1","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","1","0","Neostriatum medium spiny neuron",602
"603","1","1","1","1","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","1","0","Neostriatum medium spiny neuron",603
"604","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","1","1","Dorsal motor nucleus of vagus motor neuron",604
"605","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","1","1","Dorsal motor nucleus of vagus motor neuron",605
"606","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Hippocampus CA3 pyramidal cell",606
"607","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Medial vestibular nucleus neuron",607
"608","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Medial vestibular nucleus neuron",608
"609","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Lateral amygdala projection neuron",609
"610","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Hippocampus CA1 basket cell",610
"611","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Hippocampus CA1 oriens lacunosum moleculare neuron",611
"612","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Hippocampus CA1 pyramidal cell",612
"613","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Other",613
"614","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Other",614
"615","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Other",615
"616","1","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Other",616
"617","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Substantia nigra pars compacta dopaminergic cell",617
"618","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Ventral tegmental area dopamine neuron",618
"619","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","1","Neostriatum cholinergic cell",619
"620","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","1","0","1","Neostriatum medium spiny neuron",620
"621","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","1","1","Hippocampus CA1 pyramidal cell",621
"622","1","1","0","1","1","0","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","Other",622
"623","1","1","0","1","1","0","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","Other",623
"624","1","1","0","1","1","0","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","Other",624
"625","1","1","0","1","1","0","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","Other",625
"626","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","1","0","1","1","Hippocampus CA1 pyramidal cell",626
"627","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","Spinal cord intermediate horn motor neuron sympathetic",627
"628","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","1","Subiculum pyramidal cell",628
"629","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","1","Subiculum pyramidal cell",629
"630","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","1","Subiculum pyramidal cell",630
"631","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","1","Subiculum pyramidal cell",631
"632","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","Thalamus relay cell",632
"633","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","Thalamus relay cell",633
"634","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Dorsal motor nucleus of vagus motor neuron",634
"635","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","0","Spinal cord ventral horn interneuron IA",635
"636","1","0","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","1","1","0","1","0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","Neocortex Martinotti cell",636
"637","1","0","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","Neocortex Martinotti cell",637
"638","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","1","1","Hippocampus CA1 oriens lacunosum moleculare neuron",638
"639","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","1","1","Hippocampus CA1 pyramidal cell",639
"640","1","1","0","1","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Neocortex pyramidal cell layer 2-3",640
"641","1","1","0","1","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Other",641
"642","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","BNST beaded neuron",642
"643","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","BNST common spiny neuron",643
"644","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Dentate gyrus granule cell",644
"645","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","0","Locus coeruleus NA neuron",645
"646","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Neostriatum cholinergic cell",646
"647","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Neostriatum gabaergic interneuron",647
"648","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Neostriatum medium spiny neuron",648
"649","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","0","0","Olfactory bulb (main) granule cell",649
"650","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","Other",650
"651","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","Other",651
"652","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Medial Nucleus of Trapezoid Body neuron",652
"653","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","1","1","Hippocampus CA3 oriens interneuron",653
"654","1","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","1","1","Hippocampus CA3 pyramidal cell",654
"655","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","1","0","1","1","1","Dorsal root ganglion cell",655
"656","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","1","0","1","1","1","Dorsal root ganglion cell",656
"657","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","0","1","0","1","1","1","Dorsal root ganglion cell",657
"658","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","Medial entorhinal cortex layer II stellate cell",658
"659","1","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","Other",659
"660","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","Suprachiasmatic nucleus neuron",660
"661","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","Suprachiasmatic nucleus neuron",661
"662","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","1","Neocortex basket cell",662
"663","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","0","0","Thalamus relay cell",663
"664","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","BNST common spiny neuron",664
"665","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","BNST common spiny neuron",665
"666","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Nucleus accumbens core neuron",666
"667","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Abducens nucleus motor neuron",667
"668","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Abducens nucleus motor neuron",668
"669","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Dentate gyrus granule cell",669
"670","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","1","Cerebellar nucleus cell",670
"671","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","1","1","Hippocampus CA1 pyramidal cell",671
"672","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","1","1","Neocortex uncharacterized cell",672
"673","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","1","1","Neocortex uncharacterized cell",673
